微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,原始图片url,发布时间,发布工具,点赞数,转发数,评论数,发布位置
IqnievHYE,成华服务,男,四川,1050,223114,成华服务:#外交部回应新型冠状病毒感染肺炎疫情# 【#预防新型冠状病毒#，保护自己和他人！】截至目前，全国已有一些地方出现新型冠状病毒感染的肺炎确诊病例。面对新型冠状病毒，我们该如何预防感染？戳图⬇  [组图共9张] 原图 ,无,2020-01-20 17:26,微博 weibo.com,50,36,0,无
Iqni00Q4S,朱华未希_1124,女,湖北,522,120030,朱华未希_1124:#韩国出现一武汉肺炎确诊病例#看着好吓人，希望能做好隔离防护工作，控制住疫情#浙江发现5例武汉来浙并有发热等症状患者#  ,无,2020-01-20 17:25,无,4,0,0,无
IqnhYe9Hs,吉林政法声音,女,吉林,1486,442244,吉林政法声音:【#外交部回应新型冠状病毒感染肺炎疫情#：将同各方携手应对疫情】武汉卫健委20日通报，1月18日和19日新确诊新型冠状病毒感染的肺炎病例共136例。20日中国外交部例行记者会上，有外媒提问中方正在采取哪些措施应对疫情。       耿爽回应：中方一直在采取措施来积极地处置疫情，制定严密的防控方案，全力地救治患者；同时也做好密切接触者的管理。根据我们向有关部门了解，目前日本，泰国，韩国已经向中方通报了新型冠状病毒感染确诊病例的情况，中方也与这些国家保持着密切的沟通合作，共同做好病人的救治以及疫情的防控工作。你刚才提到中方会采取哪些措施来防止疫情的扩散，目前武汉的地方政府已经采取了出境离汉人员管控措施，具体的情况建议你向主管部门和有关的地方政府去了解。       中方本着负责任的态度，及时向世界卫生组织有关国家和地区组织以及港澳台地区通报疫情信息，并保持密切沟通，我们第一时间向世界卫生组织分享了新型冠状病毒的基因序列信息，在接到有关国家相关病例的通报后，中方高度重视通过双多边渠道与各方保持密切沟通，加强合作，全力应对。如果其他国家也发现相关的疑似输入性病例，我们欢迎第一时间通过官方渠道向中方通报情况，促进联防联控。我们将同各方一道携手应对疫情，共同维护地区和全球的卫生安全。（韩晓明） 原图 ,无,2020-01-20 17:25,iPhone 11 Pro,2,0,1,无
IqnhVxewN,會發光的喪病少女,女,广东,362,934,會發光的喪病少女:惹尼玛有病吧疫情下面的评论都要刷大G刷个没完  ,无,2020-01-20 17:25,微博国际版,4,0,0,无
IqnhSkZFz,钰晶不是浴巾啊,女,湖北,350,282,钰晶不是浴巾啊:今天的朋友圈是这样的☞今天的汉口火车站是这样的☞前有医生抗击肺炎，后有恶徒持刀伤医，实在痛心！常常思考，如何消解人性之恶？但往往不得其解恰逢春运，愿人民健康，愿医生平安🙏（国家卫健委发布新型冠状病毒疫情防控情况：仍可防可控，传染来源尚未找到）  [组图共6张] 原图 ,无,2020-01-20 17:25,OPPO Reno,0,0,0,无
IqnhNBBzg,经济观察报,男,北京,982,23217374,经济观察报:【电商平台防毒口罩个别型号缺货，京东天猫未现大规模缺货】受疫情扩散影响，口罩等相关防护产品的销量走俏。淘宝的全网热榜显示，防病毒口罩已冲上第四名；京东的口罩热卖榜显示，在售的20多款热销口罩中，销量排名第二的霍尼韦尔口罩（KN95级别）、销量排名第四的3M带阀防护口罩（KN95级别）和排名第六的稳健医用护理口罩已显示缺货。不过口罩的供货整体稳健，暂时未出现大规模缺货的情况，拼多多、苏宁等电商平台也有大量口罩销售中。 ,无,2020-01-20 17:25,微博 weibo.com,19,6,9,无
IqnhJslvS,抚州乐安发布,女,江西,555,86319,抚州乐安发布:#外交部回应新型冠状病毒感染肺炎疫情# 【#预防新型冠状病毒#，保护自己和他人！】截至目前，全国已有一些地方出现新型冠状病毒感染的肺炎确诊病例。面对新型冠状病毒，我们该如何预防感染？戳图⬇（世界卫生组织）  [组图共9张] 原图 ,无,2020-01-20 17:24,红米Note7 4800万相机,4,2,0,无
IqnhHntwz,POONCHAK_,男,海外,503,626,POONCHAK_:看新闻疫情严重到我有点想回德国了  ,无,2020-01-20 17:24,iPhone客户端,1,0,0,无
IqnhFAKPG,朗朗的天1988,男,山东,238,12,朗朗的天1988:#腾讯新闻# 新型肺炎确诊人数剧增 专家：应该是检测方法改进了 疫情还处在前期新型肺炎确诊人数剧增 专家：应该是检测方法改进了 疫情还处在前期 来自@腾讯新闻  原图 ,无,2020-01-20 17:24,腾讯新闻客户端,0,0,0,无
IqnhDghio,小刺猬八佾舞,男,北京,212,2687,小刺猬八佾舞:2003年那场席卷中国的非典（其实事后已经确诊，不能再叫非典了，也许叫非典更能掩盖有关人员的愚蠢、无耻）我在美国，在京城我的老东家中日友好医院是被安排站在最前线的指定医院，我的很多我认识的同事、朋友都站在迎战非典的死亡第一线，我没有机会参与，但我听到他们给我说的更多真实的战斗细节和医护的代价，我为他们感动、骄傲和心痛。快17年过去了，现在新型的冠状病毒引起的肺炎又出现了，如果说2003年我们因脆弱、无知、担心恐慌进而无耻、愚昧的隐瞒、掩盖疫情，造成了一场灾难，我不知道为什么经过了十多年，当相似的疫情再次来临，我不知道为什么，当今天官方不在扭捏的发布这次疫情的细节时，距离坊间、各个地方处理疫情科室传出来的相关情况，已经快一个月了吧？！！而且，已经疫情早已经不是局限在武汉！虽然还没有试剂盒完全将此疫情明确定义，但其传播性、凶险性是不言而喻的，在什么就特么不能早早在大众中告知、警示、做更多的防范指导？而是至上而下的掩饰，非要到了难以捂住、视频、医院医护聊天截图满天飞的时候才羞羞答答的出来说明？我能说“其心可诛”吗？@北京牙医苏建宏 原图 ,无,2020-01-20 17:24,OPPO Reno,124,112,14,无
IqnhAi8BW,馆长大K,男,江苏,617,264345,馆长大K:#朝阳医院# 暴力真的离生活越来越近了还有满天飞的疫情  ,无,2020-01-20 17:24,iPhone 11 Pro Max,30,4,27,无
Iqnhx5F3S,鹿米夕子,女,湖北,221,231,鹿米夕子:武汉的疫情似乎更严重了，今天坐地铁，发现大部分人都戴了口罩。昨天中午，特意去买了n95口罩。作为每天要地铁出勤的人，做好防护措施还是很有必要的。之前还没感受到严重，也只有少数人戴口罩。早上看信息，仅仅两天，确诊人数就增加了170多例。希望疫情能尽早解除。  原图 ,无,2020-01-20 17:24,iPhone客户端,1,0,0,无
IqnhnhqiF,Nancyhhhhhhhhh,女,湖北,332,571,Nancyhhhhhhhhh:新年第一个愿望就是疫情早点顺利过去带好口罩 随身带洗手液湿纸巾希望身边的人重视起来保护好自己  ,无,2020-01-20 17:24,iPhone客户端,2,0,3,无
Iqnh3eR7k,触电新闻湖南,女,湖南,132,487332,触电新闻湖南:【#外交部回应新型冠状病毒感染肺炎疫情#：将同各方携手应对疫情】武汉卫健委20日通报，1月18日和19日新确诊新型冠状病毒感染的肺炎病例共136例。20日中国外交部例行记者会上，有外媒提问中方正在采取哪些措施应对疫情。       耿爽回应：中方一直在采取措施来积极地处置疫情，制定严密的防控方案，全力地救治患者；同时也做好密切接触者的管理。根据我们向有关部门了解，目前日本，泰国，韩国已经向中方通报了新型冠状病毒感染确诊病例的情况，中方也与这些国家保持着密切的沟通合作，共同做好病人的救治以及疫情的防控工作。你刚才提到中方会采取哪些措施来防止疫情的扩散，目前武汉的地方政府已经采取了出境离汉人员管控措施，具体的情况建议你向主管部门和有关的地方政府去了解。       中方本着负责任的态度，及时向世界卫生组织有关国家和地区组织以及港澳台地区通报疫情信息，并保持密切沟通，我们第一时间向世界卫生组织分享了新型冠状病毒的基因序列信息，在接到有关国家相关病例的通报后，中方高度重视通过双多边渠道与各方保持密切沟通，加强合作，全力应对。如果其他国家也发现相关的疑似输入性病例，我们欢迎第一时间通过官方渠道向中方通报情况，促进联防联控。我们将同各方一道携手应对疫情，共同维护地区和全球的卫生安全。（韩晓明） 原图 ,无,2020-01-20 17:23,无,0,0,0,无
Iqnh2ltfv,四川反邪教,男,四川,577,56149,四川反邪教:【转发收藏！#一分钟科普冠状病毒#，做好这些预防措施不必惊慌】近期武汉地区肺炎频受关注。该类肺炎病原体初步判定为新型冠状病毒，冠状病毒颗粒就像一顶帝王的皇冠，因此得名“冠状病毒”。那么什么是冠状病毒呢？它有什么特点？应该如何预防？在流感高发季，做好这些日常防护措施不惊慌。http://t.cn/A6vEty09 #外交部回应新型冠状病毒感染肺炎疫情# ,无,2020-01-20 17:23,iPhone客户端,3,0,0,无
IqngXB4bX,七环视频,男,上海,240,3122462,七环视频:【#外交部回应新型冠状病毒感染肺炎疫情#：将同各方携手应对疫情】20日中国外交部例行记者会上，有外媒提问中方正在采取哪些措施应对疫情。耿爽表示中方一直在采取措施来积极地处置疫情，制定严密的防控方案，全力地救治患者。中方本着负责任的态度，及时向世界卫生组织有关国家和地区组织以及港澳台地区通报疫情信息，并保持密切沟通，我们第一时间向世界卫生组织分享了新型冠状病毒的基因序列信息，在接到有关国家相关病例的通报后，中方高度重视通过双多边渠道与各方保持密切沟通，加强合作，全力应对。http://t.cn/A6vEN2BA ,无,2020-01-20 17:23,微博 weibo.com,23,3,3,无
IqngPkF0g,至英消化医生集团,男,上海,2118,118974,至英消化医生集团:目前有针对新型冠状病毒的疫苗吗？针对新疾病，并无现有可用疫苗。新发疾病需要时间才能研发出接种的疫苗，开发一种新型疫苗可能需要若干年时间。#外交部回应新型冠状病毒感染肺炎疫情##韩国出现一武汉肺炎确诊病例##至英消化医生集团#  ,无,2020-01-20 17:22,无,11,1,0,无
IqngNxCtE,听丿春风之影,男,北京,6750,811697,听丿春风之影:【中方正采取哪些措施防止疫情扩散？耿爽：武汉已采取出境离汉人员管控措施】 http://t.cn/A6vEDMFE (分享自@搜狐新闻客户端) //  ,无,2020-01-20 17:22,搜狐新闻客户端,0,0,1,无
IqngMlQVh,Ray_风雷,男,上海,492,282,Ray_风雷:我看到这个新闻，有一种茅塞顿开的感觉，太有道理了。我咋没想到，给自己两巴掌。 //////而另一名资深传媒行业分析师认为，今天影视股跳水的主要原因是受“武汉肺炎”最新消息的影响。对于疫情事件对影视行业二级市场的影响有多大、会持续多久，目前无法预估，要看具体情况。  ,无,2020-01-20 17:22,微博 weibo.com,1,0,1,无
IqngM497o,一言四韵,男,辽宁,429,203,一言四韵:新型冠状病毒传染来源尚未找到，传播途径尚未掌握，病毒变异仍需监控。专家怎么研判出来认为当前疫情仍可防可控？这岂不是一个科研悖论吗？这是新版本的书生误国？专家更应保持操守，勿把愿望当现实。如不能公车上书，也不要妄言误事！九省通衢链春运，撒欢任性回乡忙，科学不是无情物，严谨预防不轻诳！黎叔说：烦人，一点科技含量都没有！ 原图 ,无,2020-01-20 17:22,HUAWEI Mate30 Pro 5G,0,0,0,无
IqngG7XP2,不熬夜的Katherine,女,湖北,179,107,不熬夜的Katherine:北京朝阳医院又有伤医事件tmd有些憨p是不是脑壳有坑啊是，有医生医德或者态度不怎么好，但是大多数医生都是救死扶伤的啊，你觉得他不好你可以不看他的门诊，你可以换医院，砍人算什么？现在国家疫情蔓延，医生也是人也怕啊，可是他们怕病人怎么办呢，穿的像宇航员也得上啊。搞不懂怎么会有这么多没素质不清白的人😤 http://t.cn/z8AG4aM 显示地图 ,http://t.cn/z8AG4aM,2020-01-20 17:22,iPhone客户端,8,1,1,无
